company_name,guinumber,tel,companyaddress,responsibleperson,registerstyle,permitstatus,rreplan,permitnumber,permitdate
恩碩人文事業有限公司,83231371,0915609130,新北市三重區福德北路69號4樓,陳南儀,本市,營運中,否,新北府民殯字第1095122002號,109年12月17日
天行生命禮儀有限公司,83227236,0932340189,新北市板橋區雙十路3段10巷2號,柯凱閺,本市,營運中,否,新北府民殯字第1095121805號,109年12月18日
尚品人文有限公司,83263730,0988316474,新北市板橋區三民路2段28號9樓,邱鉉喬,本市,營運中,否,新北府民殯字第1095121673號,109年12月18日
全安禮儀有限公司,"83368946  ",0922123036,新北市板橋區國慶路182巷11號6樓,陳嵐森,本市,營運中,否,新北府民殯字第1095122212號,109年12月29日
寶祐生命禮儀有限公司,83202360,02-29835438,新北市三重區文化北路113號,陳芯妤,本市,營運中,否,新北府民殯字第1095122188號,110年01月05日
阿信禮儀社,"87489365 ",02-22522286,新北市板橋區新海路430巷12號3樓,陳志鳴,本市,營運中,否,新北府民殯字第1095122296號,110年01月12日
鈺誠生命禮儀社,82252952,0989577177,新北市樹林區大同街24巷16號,李毅瑞,本市,營運中,否,新北府民殯字第1095122555號,110年01月12日
道善禮儀有限公司,83380391,0989478519,新北市三芝區三民街35號6樓,陳俊樺,本市,營運中,否,新北府民殯字第1095123032號,110年01月20日
品閣禮儀社,"87492615  ",0988033195,新北市板橋區互助街61號3樓,黃心妤,本市,營運中,否,新北府民殯字第1095122509號,110年01月28日
大雅生命美學有限公司,43819564,0963981755,新北市汐止區樟樹2路136巷2號4樓,向弼準,本市,營運中,否,新北府民殯字第1084540961號,110年02月25日
佑宸禮儀社,87503731,0927617638,新北市汐止區民族五街61號,林宗祐,本市,營運中,否,新北府民殯字第1105070847號,110年03月10日
新世生命禮儀有限公司,90690879,0933215029,新北市板橋區建國街60號2樓,周鎮勝,本市,營運中,否,新北府民殯字第1105072057號,110年03月26日
鼎薪人文股份有限公司,90886368,02-29697484,新北市板橋區新海路431巷15號,徐慧萍,本市,營運中,否,新北府民殯字第1105072035號,110年04月16日
宏普生命禮儀社,91182649,0910580884,新北市新莊區思源路413號4樓,林虹宇,本市,營運中,否,新北府民殯字第1105072628號,110年04月19日
吉順禮儀用品企業社,74926961,0989352449,新北市金山區忠孝1路36號2樓,張誘珍,本市,營運中,否,新北府民殯字第1105072756號,110年04月20日
冠奕生命禮儀有限公司,90737419,0989699269(彭先生),新北市板橋區四川路一段23號9樓,王俞潔,本市,營運中,否,新北府民殯字第1105072554號,110年04月19日
璿智禮儀有限公司,91096270,0917355386,新北市新莊區復興路2段60巷17號3樓,鍾育承,本市,營運中,否,新北府民殯字第1105072829號,110年05月11日
啟泰國際禮儀社,91192132,0939372771,新北市三重區仁美街121號3樓,陳俊文,本市,營運中,否,新北府民殯字第1105072986號,110年05月24日
天韵生命美學社,91193239,0936157838,新北市汐止區建成路59巷7號10樓,張竣哲,本市,營運中,否,新北府民殯字第1105073179號,110年05月28日
萬叡禮儀有限公司,90530661,0916638096,新北市板橋區漢生西路89巷5弄20號2樓,林瑋紘,本市,營運中,否,新北府民殯字第1105074156號,110年05月28日
新和發禮儀社,91196989,0972855074,新北市石門區中山路70之1號,林聰賢,本市,營運中,否,新北府民殯字第1105073467號,110年06月07日
羽辰生命禮儀社,91195567,0909193490,新北市新莊區新樹路629之12號6樓," 倪宇辰",本市,營運中,否,新北府民殯字第1105074155號,110年06月09日
慈暉人文企業社,87479704,"0962044942(員工 崔先生)",新北市板橋區新海路417號4樓,廖連瑞秋,本市,營運中,否,新北府民殯字第1105074371號,110年07月05日
鼎馨禮儀有限公司,91085409,02-22599000,新北市板橋區新月三街1號6樓,黃一伶,本市,營運中,否,新北府民殯字第1105075051號,110年07月20日
德安禮儀企業社,99298735,0937531625,新北市淡水區淡海路25巷10號1樓,李一德,本市,營運中,否,新北府民殯字第1105075719號,110年07月29日
懷澤生命禮儀有限公司,91069702,0983145349,新北市三峽區大同路229之2號2樓,戴子強,本市,營運中,否,新北府民殯字第1105076562號,110年08月11日
品誠人文社,91218858,0909882288,新北市中和區國光街109巷2弄9號4樓,吳芊霈,本市,營運中,否,新北府民殯字第1105076558號,110年08月27日
尚原人本禮儀有限公司,90444498,02-8969-7444,新北市板橋區僑中二街90巷2號2樓,許偉竑,本市,營運中,否,新北府民殯字第1105077365號,110年09月27日
仁祥生命終章有限公司,90422234,0958280388,新北市板橋區合宜一路121號9樓之2,劉思潔,本市,營運中,否,新北府民殯字第1105077982號,110年09月28日
玄武軒禮儀企業社,72991162,0926188090,新北市汐止區汐萬路一段343巷11號2樓,游世吉,本市,營運中,否,新北府民殯字第1105078253號,110年10月08日
宏天生命禮儀有限公司,90415199,0915138588(傅先生),新北市板橋區光武街110巷5號,盧菊蘭,本市,營運中,否,新北府民殯字第1105079233號,110年11月17日
頤園禮儀有限公司,85047553,0936392226,新北市蘆洲區信義路237號2樓,胡家甄,本市,營運中,否,新北府民殯字第1105080524號,110年11月19日
淨願生命有限公司,"53430970  ",02-22587858,新北市板橋區龍泉街54巷8弄14號4樓,何美玲,本市,營運中,否,新北府民殯字第1105080778號,110年11月19日
晉泓禮儀有限公司,90584309,0932129966,新北市三重區三張街19號5樓,紀勝利,本市,營運中,否,新北府民殯字第1105080230號,110年11月23日
清池禮儀社,91245237,0909409459,新北市板橋區新海路403巷5號4樓,林亞姸,本市,營運中,否,新北府民殯字第1105080684號,110年11月19日
品德生命事業有限公司,90199761,02-27006399,新北市三重區仁愛街276號9樓,余孟哲,本市,營運中,否,新北府民殯字第1115232898號,111年03月15日
廣海生命禮儀有限公司,90206405,0922858865,新北市板橋區新海路419號,劉育庭,本市,營運中,否,新北府民殯字第1115230562號,111年02月22日
原承生命禮儀有限公司,90200417,0982595874(陳先生),新北市新店區百忍街47號3樓,吳欣怡,本市,營運中,否,新北府民殯字第1115232898號,111年04月15日
福德緣滿科技有限公司,90196568,0960131805,新北市板橋區長江路2段221號,邱建誠,本市,營運中,否,新北府民殯字第1115233503號,111年05月06日
羽緣禮儀有限公司,90166847,"0909529121 ",新北市板橋區龍泉街82巷15弄7號5樓,施沺寧,本市,營運中,否,新北府民殯字第1115232374號,111年05月04日
順天意生命禮儀有限公司,90169464,0928561068,新北市新莊區雙鳳路162號,梁秉和,本市,營運中,否,新北府民殯字第1115234575號,111年05月26日
"世民禮儀有限公司 ",90391226,0912835567,新北市板橋區新海路430巷2號,陳嬌,本市,營運中,否,新北府民殯字第1115234735號,111年06月16日
日景禮儀社,91550952,0968505844,新北市三重區和平街18號,高紹翔,本市,營運中,否,新北府民殯字第1115234674號,111年06月22日
華軒生命禮儀有限公司,90301175,0916201030,新北市板橋區中山路1段1號13樓之26,簡佳儀,本市,營運中,否,新北府民殯字第1115236083號,111年07月27日
家禾禮儀社,91680322,0920063772,新北市新莊區中正路421巷9號,楊文如,本市,營運中,否,新北府民殯字第1095126616號,111年08月05日
芯緣禮儀工作室,91693467,0970716890,新北市鶯歌區中正三路100巷7號3樓,游麗英,本市,營運中,否,新北府民殯字第1115238650號,111年10月04日
元寶軒企業社,91397156,0988922932,新北市土城區學士路180號2樓,江乾元,本市,營運中,否,新北府民殯字第1115238630號,111年09月13日
廉美企業有限公司,07724249,0932147904,新北市蘆洲區永樂街38巷45弄2號5樓,林恆暉,本市,營運中,否,新北府民殯字第1115239017號,111年10月05日
梵華生命美學企業社,91695057,0975876558,新北市中和區景新街338號12樓,梁熒珊,本市,營運中,否,新北府民殯字第1115239128號,111年10月07日
紅塵生命科技有限公司,90018591,0983044742,新北市中和區員山路146巷12號4樓,林宣宏,本市,營運中,否,新北府民殯字第1115239812號,111年09月16日
承昱生命禮儀社,91703275,0931202158,新北市汐止區龍安路202巷48號2樓,黃昱誠,本市,營運中,否,新北府民殯字第1115240462號,111年11月15日
福芳生命禮儀企業社,91704252,02-22726680,新北市板橋區大東街23號1樓,陳智洲,本市,營運中,否,新北府民殯字第1115240858號,111年11月16日
天耀國際禮儀有限公司,90054054,0926724073,新北市淡水區中正路1段24巷26號3樓,楊子進,本市,營運中,否,新北府民殯字第1115242292號,111年12月09日
萬穎生命禮儀事業,"91709545  ",0936562889,新北市板橋區永豐街71號(1樓),曾偲穎,本市,營運中,否,新北府民殯字第1115242351號,111年12月09日
延承生命禮儀有限公司,89287203,0963369102,新北市板橋區新海路448號2樓,沈暐倫,本市,營運中,否,新北府民殯字第1115242808號,111年12月13日
尋根部落有限公司,90105103,0975601586,新北市永和區中正路417號11樓之1,陳宥儒,本市,營運中,否,新北府民殯字第1115242026號,111年12月23日
亭亮生命禮儀有限公司,89159354,0911060006,新北市中和區連城路263巷1號2樓,温詩浩,本市,營運中,否,新北府民殯字第1115243185號,112年01月04日
璘仁生命禮儀有限公司,89181200,0958280388,新北市板橋區互助街61號3樓,莊佳菁,本市,營運中,否,新北府民殯字第1115243935號,112年01月16日
思嚴人文有限公司,82973543,0931066555,新北市板橋區中山路2段89巷34號,黃紫緹,本市,營運中,否,新北府民殯字第1124980603號,112年02月13日
箭筍生命禮儀社,91745583,0933036358,新北市板橋區中正路360巷13號2樓,王朝宗,本市,營運中,否,新北府民殯字第1124981951號,112年03月15日
鉅陽國際人文有限公司,93379817,02-27583008,新北市板橋區板新路81巷2號3樓,沈佳哲,本市,營運中,否,新北府民殯字第1124982709號,112年04月07日
萬壽山生命禮儀有限公司,83038642,02-24988488,新北市新店區中華路47巷2弄2號4樓,鍾華,本市,營運中,否,新北府民殯字第1124982618號,112年04月10日
酆盛百年有限公司,94109778,0905660803(廖小姐),新北市蘆洲區永安南路2段64號1樓,蔡裕彰,本市,營運中,否,新北府民殯字第1124982210號,112年04月14日
雋陽生命禮儀有限公司,94109714,0989786036,新北市板橋區懷德街233巷14號,潘恒逸,本市,營運中,否,新北府民殯字第1124982983號,112年04月26日
雍容企劃顧問實業社,91783517,0988037224,新北市五股區成泰路一段7巷36之2號8樓,高悅瑄,本市,營運中,否,新北府民殯字第1124983550號,112年05月18日
福品生命禮儀有限公司,94127945,0916907798,新北市板橋區南興路36號,李文斌,本市,營運中,否,新北府民殯字第1124984930號,112年05月31日
天霖生命禮儀有限公司,93794482,0926387659(莊小姐),新北市板橋區三民路2段28號9樓,王漢英,本市,營運中,否,新北府民殯字第1124984950號,112年06月12日
默茉生命禮儀社,"92698216 ",0937822901,新北市新莊區民本街29巷10號4樓,許月英,本市,營運中,否,新北府民殯字第1124956121號,112年07月13日
四四四禮儀家有限公司,52819158,0937930443,新北市汐止區保長路45巷12號1樓,張秀枝,本市,營運中,否,新北府民殯字第1124986248號,112年08月08日
峻生禮儀社,91405347,0971224411,新北市三重區仁義街225巷37號1樓,顏瑋峻,本市,停業中,否,新北府民殯字第1115230609號,111年02月08日
"東隆禮儀社 ",98853559,04-25223637,"臺中市豐原區豐西里豐西里三豐路39號  ","王永三 ",跨區,營運中,否,北府民生字第0930387653號,93年05月20日
"華中禮儀有限公司 ",80138766,04-22312200,臺中市北區五順街28號1樓,"黃淑優 ",跨區,營運中,否,北府民殯字第0930775256號,93年11月26日
小林禮儀社,55846360,02-22917360,"臺中市大雅區大雅里建德街3號 ","林衍長 ",跨區,停業中,否,北府民殯字第0930810060號,93年12月10日
"尚益禮儀有限公司 ",80409232,04-22305278,"臺中市中區成功路１５１號１樓 ","呂順雄 ",跨區,營運中,否,北府民殯字第0930865689號,94年01月06日
"瑞光禮儀有限公司 ",27503125,無,臺中市南屯區田心路東興路2段126號1樓,陳瑞宏,跨區,營運中,否,北府民殯字第0930868015號,94年01月06日
"仙倨禮儀社 ",29405281,05-3752960,"嘉義縣鹿草鄉西井村343號 ","陳英春 ",跨區,營運中,否,北府民殯字第0930856556號,94年01月06日
"至善禮儀社 ",29374604,0918239608,嘉義縣水上鄉牛稠埔42號,許至善,跨區,營運中,否,北府民殯字第0940049049號,94年02月02日
"和和生命事業有限公司 ",13131589,0910414777,"臺北市中山區民權東路2段196號2樓  ",黃冠憲,跨區,營運中,否,北府民殯字第0940076322號,94年02月05日
"黎明殯儀社 ",09490611,02-29348291,"臺北市文山區辛亥路5段68號2樓 ","黎煥志 ",跨區,營運中,否,北府民殯字第0940193235號,94年04月11日
"霧峰禮儀社 ",81968542,04-23302827,"臺中市霧峰區中正村振興街33號  ","黃秋英 ",跨區,營運中,否,北府民殯字第0940197370號,94年04月11日
"恩禮禮儀有限公司 ",13156390,07-7762908,"高雄市新興區文化路48號1樓  ",周羿辰,跨區,營運中,否,北府民殯字第0940198206號,94年04月11日
